gene_id,p_value,auc_single,neg_log10_p
MRPS22,0.36625942043820736,0.5405149763531266,0.43621119614850895
SPINT1,0.36625942043820736,0.5405149763531266,0.43621119614850895
AKTIP,0.36625942043820736,0.5405149763531266,0.43621119614850895
C8B,0.3662830895703172,0.8325801366263794,0.4361831312285081
ZNF430,0.3670128014218358,0.5498686284813452,0.43531878727405954
ZNF430_1,0.3670128014218358,0.5498686284813452,0.43531878727405954
HSD17B1,0.36734067064763876,0.9171833946400421,0.4349309854580969
NOL7,0.36750567806933576,0.5404098791382028,0.4347359465522205
KRIT1,0.36750567806933576,0.5404098791382028,0.4347359465522205
SSBP2,0.36750567806933576,0.5404098791382028,0.4347359465522205
LRRC61,0.36750567806933576,0.5404098791382028,0.4347359465522205
NUP205,0.36750567806933576,0.5404098791382028,0.4347359465522205
TOPORS,0.36750567806933576,0.5404098791382028,0.4347359465522205
ZNF580,0.36750567806933576,0.5404098791382028,0.4347359465522205
YIPF5,0.36751522157610284,0.779085654230163,0.43472466879854255
ZNF426,0.36761875083105333,0.5621650026274303,0.43460234501505424
MAP4K4,0.3680951212957394,0.53977929584866,0.4340399386206529
PLPPR1,0.3681340214714338,0.9148712559117184,0.43399404494249344
PLPPR1_1,0.3681340214714338,0.9148712559117184,0.43399404494249344
MCTP1,0.3681340214714338,0.9148712559117184,0.43399404494249344
CHL1,0.3682983747572438,0.854860746190226,0.4338001976140475
CASP10,0.36834443140519024,0.9652128218602207,0.43374589138064146
COL4A6,0.3684667665510091,0.8605359957961114,0.4336016767449043
ADGRG6,0.36866397482170776,0.6739884393063584,0.433369298793514
HOXC4,0.3687545740669963,0.540304781923279,0.4332625839500898
PLK2,0.3687545740669963,0.540304781923279,0.4332625839500898
NDUFS6,0.3687545740669963,0.540304781923279,0.4332625839500898
ERGIC2,0.3687545740669963,0.540304781923279,0.4332625839500898
GRK3,0.3687887734070583,0.6022070415133999,0.43322230812159734
PDE4A,0.3691030957635999,0.946190225959012,0.43285231224836757
ECHDC1,0.36936001690753384,0.5407251707829743,0.43255011857699194
OGDHL,0.36952433584043165,0.9818181818181818,0.43235695490600395
TMPRSS5,0.36953869109720994,0.6744088281660536,0.43234008379060873
ETV7,0.3700056225632249,0.540304781923279,0.43179167639346555
MRPS7,0.37000610712413795,0.5401996847083552,0.4317911076399654
CAPG,0.37000610712413795,0.5401996847083552,0.4317911076399654
UBE2N,0.37000610712413795,0.5401996847083552,0.4317911076399654
TRIOBP,0.37000610712413795,0.5401996847083552,0.4317911076399654
GPKOW,0.37000610712413795,0.5401996847083552,0.4317911076399654
RRP1B,0.37000610712413795,0.5401996847083552,0.4317911076399654
EIF4EBP1,0.37000610712413795,0.5401996847083552,0.4317911076399654
GPKOW_1,0.37000610712413795,0.5401996847083552,0.4317911076399654
TM7SF3,0.3700607330989534,0.5283236994219653,0.4317269951620523
ATP8A2,0.37046725707563577,0.9109826589595376,0.4312501701401427
TRIM17,0.37075462024909744,0.7041513399894903,0.43091342819928247
FGR,0.3712501051882089,0.5407251707829743,0.4303334146238162
NOTCH3,0.37126027590187305,0.5400945874934314,0.4303215169185877
DHRS12,0.37126027590187305,0.5400945874934314,0.4303215169185877
MS4A6A,0.37126027590187305,0.5400945874934314,0.4303215169185877
FAM89B,0.37126027590187305,0.5400945874934314,0.4303215169185877
SEPTIN4,0.3713546206481606,0.9651077246452969,0.4302111679258055
AREG,0.37147241585786095,0.5120336311087756,0.43007342977820945
NAV3,0.3715340025698637,0.5364161849710982,0.4300014337130901
NAV2,0.3718841116410697,0.540304781923279,0.4295923760212648
PRDM10,0.3720252105226016,0.531161324224908,0.4294276288818994
NDC80,0.3724904546179456,0.5390436153441934,0.4288848519354722
SOX13,0.3725165949784002,0.5399894902785076,0.42885437540693144
PCNP,0.372517079029433,0.5399894902785076,0.4288538110815866
USP1,0.372517079029433,0.5399894902785076,0.4288538110815866
EIF3K,0.372517079029433,0.5399894902785076,0.4288538110815866
EIF3K_1,0.372517079029433,0.5399894902785076,0.4288538110815866
BTAF1,0.372517079029433,0.5399894902785076,0.4288538110815866
MAPRE2,0.372517079029433,0.5399894902785076,0.4288538110815866
LAIR2_1,0.3726883697502612,0.7518654755648975,0.42865415978733246
LAIR2_3,0.3726883697502612,0.7518654755648975,0.42865415978733246
LAIR2_2,0.3726883697502612,0.7518654755648975,0.42865415978733246
LAIR2,0.3726883697502612,0.7518654755648975,0.42865415978733246
CCN5,0.3728680355439753,0.5387283236994219,0.4284448453377398
ITPR1,0.37314223370158817,0.5401996847083552,0.42812559302427705
TFPT_8,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_9,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_1,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_6,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_7,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_4,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_2,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_3,0.37314525823554634,0.53977929584866,0.4281220728301895
TFPT_5,0.37314525823554634,0.53977929584866,0.4281220728301895
TACR2,0.37357799643042977,0.9003678402522333,0.4276187114308731
FCGR2B,0.3737663553440089,0.5398843930635838,0.4273997943056614
PI4KA,0.3737763941574038,0.5398843930635838,0.42738812995264497
PTPN18,0.3737765151041227,0.5398843930635838,0.42738798942348116
VAMP8,0.3737765151041227,0.5398843930635838,0.42738798942348116
WDR91,0.3737765151041227,0.5398843930635838,0.42738798942348116
R3HDM1,0.3737765151041227,0.5398843930635838,0.42738798942348116
ZNF264,0.37405325931870936,0.5317919075144508,0.4270665566726312
TBP,0.37503809917363484,0.5398843930635838,0.42592461115121505
UTP14A,0.37503809917363484,0.5396741986337362,0.42592461115121505
HAUS2,0.3750385826912779,0.53977929584866,0.42592405123767724
BECN1,0.3750385826912779,0.53977929584866,0.42592405123767724
MSH6,0.3750385826912779,0.53977929584866,0.42592405123767724
PDE4DIP,0.3756887112454801,0.628481345244351,0.4251718544906546
BICD1,0.3759496196287099,0.5472411981082501,0.42487035024049685
PIK3R5,0.3762046764652014,0.5374671571203363,0.4245758101933788
SLC35G2,0.37628066844168273,0.6681029952706253,0.42448809314642144
CASP8AP2_1,0.3762965148359282,0.5393589069889648,0.4244698039882253
CASP8AP2,0.3762965148359282,0.5393589069889648,0.4244698039882253
HIVEP2,0.3762965148359282,0.540304781923279,0.4244698039882253
ZNHIT1,0.3763032803242211,0.5396741986337362,0.4244619958164666
TCOF1,0.3763032803242211,0.5396741986337362,0.4244619958164666
IFI6,0.3763032803242211,0.5396741986337362,0.4244619958164666
LASP1,0.3763032803242211,0.5396741986337362,0.4244619958164666
PIK3C2A,0.3763032803242211,0.5396741986337362,0.4244619958164666
SLAMF8,0.37637437170812194,0.5526011560693642,0.42437995645805754
EVA1B,0.37694952402237547,0.5235943247503941,0.42371680073902585
SLC38A3,0.3770035428520707,0.9464004203888597,0.4236545685372446
ZSCAN9,0.3774099621897664,0.5351550183920126,0.42318664029472064
SLC47A1,0.3774206245596795,0.9648975302154493,0.42317437102927524
LARS1,0.3775561172112738,0.5405149763531266,0.4230184888456213
PNMA1,0.37757060650422025,0.5395691014188124,0.4230018224510243
PCF11,0.37757060650422025,0.5395691014188124,0.4230018224510243
PLBD1,0.37757060650422025,0.5395691014188124,0.4230018224510243
PNO1,0.37757060650422025,0.5395691014188124,0.4230018224510243
ANP32D,0.3782051341179006,0.5395691014188124,0.422272579922657
PRKCA,0.3783803588159169,0.9166579085654231,0.4220714152915267
BUB1,0.3784392961263331,0.5692065160273252,0.42200377394903105
CSF3R,0.37860081564294545,0.7476615869679453,0.4218184547439895
ACKR1,0.3787080950864462,0.5638465580662113,0.4216954115050005
SNRPD3,0.37884055970044517,0.5394640042038885,0.42154353043140874
COMT,0.37884055970044517,0.5394640042038885,0.42154353043140874
UBP1,0.37884055970044517,0.5394640042038886,0.42154353043140874
ATF7IP,0.37884055970044517,0.5394640042038885,0.42154353043140874
MAOB,0.37884055970044517,0.5394640042038885,0.42154353043140874
EIF4G2,0.37884055970044517,0.5394640042038885,0.42154353043140874
USP24,0.37884055970044517,0.5394640042038886,0.42154353043140874
EXT1,0.37884055970044517,0.5394640042038885,0.42154353043140874
MED28,0.37884055970044517,0.5394640042038885,0.42154353043140874
PLEKHG3,0.3797861726956868,0.5231739358906989,0.4204608511610842
TFAM,0.37997561594047025,0.5439831844456122,0.4202442723365659
H2AZ2,0.3801131383499279,0.5393589069889648,0.4200871190465585
FASTKD2,0.3801131383499279,0.5393589069889648,0.4200871190465585
MAP3K7,0.3801131383499279,0.5393589069889648,0.4200871190465585
BAAT,0.3804763985270605,0.9647924330005255,0.41967227794036316
BAAT_1,0.3804763985270605,0.9647924330005255,0.41967227794036316
SEMA6D,0.3804763985270605,0.9647924330005255,0.41967227794036316
OMD_1,0.38059942482159825,0.5453494482396217,0.41953187237320944
OMD,0.38059942482159825,0.5453494482396217,0.41953187237320944
FUT2,0.3807603399831653,0.7703625853914872,0.41934829406767177
NCR1_7,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_4,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_6,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_5,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_1,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_9,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_8,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_3,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1_2,0.3809925783627883,0.9465055176037835,0.4190834841865351
NCR1,0.3809925783627883,0.9465055176037835,0.4190834841865351
PACC1,0.38114991014990873,0.7418812401471361,0.4189041782720248
EBNA1BP2,0.3813883408575208,0.539253809774041,0.41863258758429195
PARK7,0.3813883408575208,0.539253809774041,0.41863258758429195
NAXE,0.38156257261975346,0.5290593799264319,0.4184342317192195
COL11A2_5,0.3821989144816639,0.7240147136100894,0.41771055075900926
COL11A2_3,0.3821989144816639,0.7240147136100894,0.41771055075900926
COL11A2,0.3821989144816639,0.7240147136100894,0.41771055075900926
COL11A2_2,0.3821989144816639,0.7240147136100894,0.41771055075900926
COL11A2_4,0.3821989144816639,0.7240147136100894,0.41771055075900926
COL11A2_6,0.3821989144816639,0.7240147136100894,0.41771055075900926
COL11A2_1,0.3821989144816639,0.7240147136100894,0.41771055075900926
SCAMP5,0.38263966630598667,0.5378875459800315,0.4172100108772898
BLNK,0.3826656838200623,0.5391487125591172,0.41718048210737235
YME1L1,0.382666165595857,0.5391487125591172,0.4171799353313057
ERP29,0.382666165595857,0.5391487125591172,0.4171799353313057
RUVBL1,0.382666165595857,0.5391487125591172,0.4171799353313057
MECOM,0.3832160413862217,0.5606936416184971,0.41655631968821205
TIPIN,0.38350633685424684,0.5321071991592223,0.4162274556052346
PLEKHA6,0.38374175413069933,0.5981082501313715,0.4159609435642981
KIF3C,0.38393216648746387,0.5394640042038885,0.41574550043068653
G0S2,0.38394239805171604,0.5394640042038885,0.41573392689484767
ITGAX,0.38394612944056417,0.5390436153441933,0.4157297061739264
ZNF710,0.38394661090531146,0.5390436153441934,0.4157291615731717
SRP9,0.38394661090531146,0.5390436153441933,0.4157291615731717
SMPDL3A,0.38394661090531146,0.5390436153441933,0.4157291615731717
EIF3M,0.38394661090531146,0.5390436153441934,0.4157291615731717
SLC5A6,0.38394661090531146,0.5390436153441933,0.4157291615731717
MRPL40,0.38394661090531146,0.5390436153441934,0.4157291615731717
ASCC1,0.38394661090531146,0.5390436153441934,0.4157291615731717
NHEJ1,0.38394661090531146,0.5390436153441933,0.4157291615731717
PHKA1,0.3840378938173623,0.5551234892275354,0.4156259207787581
UBIAD1,0.38414608873109235,0.5183394640042039,0.4155035843193131
UBA6,0.3846694762089906,0.6152390961639517,0.41491227389577645
GDAP2,0.3848308488520181,0.6582238570677876,0.4147301212776633
SLC27A5,0.3848903864008406,0.7693116132422491,0.41466293635983337
PNLIPRP1,0.38500742439357805,0.9466106148187073,0.4145308955770235
PNLIPRP1_1,0.38500742439357805,0.9466106148187073,0.4145308955770235
ARHGEF16,0.38508370614941256,0.5507094062007356,0.41444485706957096
SPDL1,0.3852291939462058,0.5388334209143457,0.414280808023852
PHF2,0.3852295548071246,0.5389385181292696,0.41428040120153725
ELP3,0.3852296750939608,0.5389385181292696,0.41428026559433795
FAM114A1,0.3852296750939608,0.5389385181292696,0.41428026559433795
KCTD5,0.3852296750939608,0.5389385181292696,0.41428026559433795
MYO1D,0.3852296750939608,0.5389385181292696,0.41428026559433795
